sentence_id,word_id,word,nFix,FFD,GPT,TRT,fixProp
303,1,love,1.2,94.8,511.2,332.0,0.4
303,2,mostly,1.6,214.0,401.2,639.2,0.6
303,3,feints,1.4,184.4,370.4,431.0,0.6
303,4,and,0.2,46.8,46.8,46.8,0.2
303,5,jabs,0.8,257.6,257.6,326.2,0.6
303,6,;,0.0,0.0,0.0,0.0,0.0
303,7,by,0.0,0.0,0.0,0.0,0.0
303,8,anderson's,1.6,185.8,307.2,531.2,0.6
303,9,standards,1.2,175.4,175.4,340.2,0.6
303,10,it's,0.8,134.6,134.6,190.6,0.6
303,11,strictly,1.4,245.4,376.8,488.0,0.6
303,12,lightweight,1.6,179.4,278.6,433.2,0.6
303,13,.,0.0,0.0,0.0,0.0,0.0
303,14,but,0.4,110.8,110.8,110.8,0.4
303,15,sandler,3.4,355.8,1837.8,1160.0,0.8
303,16,delivers,1.6,214.4,214.4,401.6,0.8
303,17,the,0.6,105.4,105.4,162.2,0.4
303,18,kind,0.8,139.6,139.6,189.6,0.6
303,19,of,0.4,50.0,50.0,94.0,0.2
303,20,knockout,0.8,216.6,216.6,216.6,0.8
303,21,performance,1.4,188.0,278.0,319.4,0.8
303,22,that,0.6,120.8,120.8,120.8,0.6
303,23,even,0.8,141.2,141.2,195.8,0.6
303,24,his,0.4,60.8,60.8,99.4,0.2
303,25,staunchest,2.2,197.8,356.4,549.0,0.8
303,26,defenders,1.2,164.4,164.4,246.4,0.8
303,27,probably,1.8,156.0,577.2,493.8,0.8
303,28,didn't,0.6,137.4,137.4,186.0,0.4
303,29,realize,1.2,183.8,183.8,363.2,0.8
303,30,he,0.4,98.0,98.0,98.0,0.4
303,31,had,1.4,176.4,883.8,312.4,0.8
303,32,in,0.4,47.4,47.4,66.8,0.2
303,33,him,0.8,188.8,3093.0,260.8,0.6
303,34,.<EOS>,1.4,194.6,4728.4,337.8,0.6
304,0,The,0.0,0.0,0.0,0.0,0.0
304,1,movie,3.2,254.4,288.4,955.0,0.6
304,2,attempts,3.6,167.4,538.2,822.2,0.6
304,3,to,0.2,72.0,72.0,72.0,0.2
304,4,mine,0.8,135.4,135.4,198.0,0.6
304,5,laughs,1.2,249.4,338.0,394.6,0.6
304,6,from,1.0,118.4,118.4,251.2,0.4
304,7,a,0.6,138.0,180.0,138.0,0.6
304,8,genre,1.2,117.4,209.4,413.4,0.4
304,9,--,0.0,0.0,0.0,0.0,0.0
304,10,the,0.0,0.0,0.0,0.0,0.0
304,11,gangster/crime,4.4,263.8,586.4,1436.0,0.6
304,12,comedy,1.8,216.0,316.8,485.2,0.6
304,13,--,0.0,0.0,0.0,0.0,0.0
304,14,that,1.2,99.8,127.8,277.8,0.6
304,15,wore,1.2,118.6,191.4,213.0,0.6
304,16,out,0.8,171.4,318.2,294.8,0.4
304,17,its,0.8,90.8,230.0,244.8,0.4
304,18,welcome,2.6,176.8,176.8,595.0,0.8
304,19,with,1.0,140.0,140.0,209.4,0.6
304,20,audiences,3.2,219.8,596.4,915.4,0.8
304,21,several,2.4,268.0,1715.4,708.8,0.8
304,22,years,2.0,210.2,2175.2,550.4,0.6
304,23,ago,0.2,56.6,56.6,56.6,0.2
304,24,",",0.4,85.2,85.2,85.2,0.4
304,25,and,0.4,84.6,84.6,84.6,0.4
304,26,its,1.4,229.2,229.2,373.2,0.8
304,27,cutesy,1.4,317.4,317.4,708.8,0.8
304,28,reliance,2.0,297.2,529.2,831.0,0.6
304,29,on,0.2,50.0,50.0,50.0,0.2
304,30,movie-specific,3.4,152.0,1181.6,1074.6,0.8
304,31,cliches,1.0,227.4,227.4,321.4,0.6
304,32,isn't,0.6,108.0,108.0,160.0,0.4
304,33,exactly,1.6,160.8,214.0,404.0,0.6
304,34,endearing,2.2,339.4,5335.4,888.8,0.6
304,35,.<EOS>,2.8,103.4,1936.4,633.2,0.4
305,0,Awkward,1.0,434.4,434.4,491.8,0.8
305,1,but,0.4,81.2,120.4,81.2,0.4
305,2,sincere,1.6,154.0,214.0,371.2,0.8
305,3,and,0.4,76.8,76.8,76.8,0.4
305,4,",",0.2,44.6,44.6,44.6,0.2
305,5,ultimately,1.0,252.2,252.2,286.2,0.8
305,6,",",0.0,0.0,0.0,0.0,0.0
305,7,it,0.0,0.0,0.0,0.0,0.0
305,8,wins,1.2,234.4,234.4,541.0,0.6
305,9,you,1.2,255.4,387.6,392.8,0.8
305,10,over,1.0,234.6,1371.6,336.6,0.6
305,11,.<EOS>,0.0,0.0,0.0,0.0,0.0
306,0,Here,0.0,0.0,0.0,0.0,0.0
306,1,",",0.4,84.2,84.2,84.2,0.4
306,2,common,1.4,114.6,114.6,267.4,0.6
306,3,sense,1.6,133.2,267.6,337.0,0.6
306,4,flies,1.0,122.8,165.2,205.8,0.4
306,5,out,0.8,132.2,228.4,215.8,0.4
306,6,the,0.4,108.6,108.6,108.6,0.4
306,7,window,0.6,78.6,78.6,182.6,0.4
306,8,",",0.0,0.0,0.0,0.0,0.0
306,9,along,0.8,159.4,192.2,219.4,0.6
306,10,with,0.4,54.8,54.8,83.4,0.2
306,11,the,0.4,46.0,46.0,90.0,0.2
306,12,hail,1.0,186.4,186.4,306.4,0.6
306,13,of,0.2,30.6,30.6,30.6,0.2
306,14,bullets,0.8,104.0,104.0,247.4,0.2
306,15,",",0.0,0.0,0.0,0.0,0.0
306,16,none,0.6,137.8,176.4,137.8,0.6
306,17,of,0.8,168.2,168.2,168.2,0.8
306,18,which,0.6,73.4,167.6,96.0,0.4
306,19,ever,0.0,0.0,0.0,0.0,0.0
306,20,seem,1.8,237.2,816.0,612.6,0.8
306,21,to,0.8,38.0,38.0,263.4,0.2
306,22,hit,0.4,97.4,97.4,97.4,0.4
306,23,sascha,2.0,277.2,1546.0,604.2,0.8
306,24,.<EOS>,1.4,66.8,1066.0,338.0,0.2
307,0,If,0.0,0.0,0.0,0.0,0.0
307,1,nothing,1.8,154.6,206.6,452.6,0.6
307,2,else,0.6,56.0,56.0,133.2,0.2
307,3,",",0.4,62.0,101.2,62.0,0.4
307,4,this,0.4,54.0,134.0,54.0,0.4
307,5,movie,1.0,176.4,195.0,265.0,0.8
307,6,introduces,1.2,213.8,316.4,316.4,0.8
307,7,a,0.2,81.4,81.4,81.4,0.2
307,8,promising,1.8,210.0,239.4,526.6,0.8
307,9,",",0.2,44.0,132.6,44.0,0.2
307,10,unusual,1.4,240.0,240.0,343.4,0.8
307,11,kind,0.4,110.6,110.6,110.6,0.4
307,12,of,0.2,51.2,51.2,51.2,0.2
307,13,psychological,2.0,218.6,1032.0,495.4,0.8
307,14,horror,0.4,326.0,896.0,326.0,0.4
307,15,.<EOS>,0.0,0.0,0.0,0.0,0.0
308,0,This,0.4,96.8,96.8,210.2,0.2
308,1,10th,2.2,176.0,218.0,694.4,0.8
308,2,film,0.8,88.0,182.6,174.6,0.4
308,3,in,0.6,65.2,202.0,125.2,0.4
308,4,the,0.8,135.4,135.4,215.6,0.4
308,5,series,1.6,102.8,102.8,400.0,0.6
308,6,looks,2.0,346.4,527.8,574.4,0.8
308,7,and,1.2,291.4,291.4,468.8,0.8
308,8,feels,2.2,236.4,1050.2,972.6,0.8
308,9,tired,0.8,255.4,2005.0,346.0,0.4
308,10,.<EOS>,0.2,40.0,193.8,40.0,0.2
309,0,You,0.0,0.0,0.0,0.0,0.0
309,1,might,1.4,90.0,90.0,401.8,0.6
309,2,not,1.0,133.2,155.2,213.2,0.4
309,3,want,1.0,104.0,162.6,337.2,0.6
309,4,to,0.6,53.4,184.0,87.4,0.4
309,5,hang,1.0,102.4,198.4,233.0,0.4
309,6,out,0.4,34.6,231.2,75.2,0.2
309,7,with,0.8,164.2,164.2,164.2,0.8
309,8,samantha,1.6,145.4,269.0,346.2,0.6
309,9,",",0.2,47.2,47.2,47.2,0.2
309,10,but,0.6,86.8,86.8,157.6,0.4
309,11,you'll,0.8,131.2,131.2,204.6,0.6
309,12,probably,0.8,72.8,99.6,151.6,0.4
309,13,see,0.2,37.2,37.2,37.2,0.2
309,14,a,0.4,90.0,90.0,90.0,0.4
309,15,bit,0.4,119.4,119.4,119.4,0.4
309,16,of,0.4,88.0,88.0,88.0,0.4
309,17,yourself,0.8,117.4,137.4,161.4,0.6
309,18,in,0.4,42.0,74.6,42.0,0.4
309,19,her,0.4,103.2,233.0,103.2,0.4
309,20,unfinished,2.6,196.8,859.2,764.2,0.8
309,21,story,0.4,252.8,476.6,286.8,0.2
309,22,.<EOS>,2.2,100.2,1579.6,575.4,0.4
310,0,[p]artnering,1.8,104.0,104.0,438.2,0.6
310,1,murphy,1.4,250.6,306.6,376.6,0.6
310,2,with,0.8,66.0,121.4,114.6,0.4
310,3,robert,1.0,175.2,281.4,266.6,0.6
310,4,de,0.4,69.4,69.4,134.0,0.2
310,5,niro,0.4,99.2,99.2,99.2,0.4
310,6,for,0.6,83.2,83.2,129.2,0.4
310,7,the,0.4,62.2,62.2,62.2,0.4
310,8,tv-cops,1.2,135.6,177.6,262.2,0.6
310,9,comedy,0.8,185.2,185.2,209.2,0.6
310,10,showtime,1.4,197.2,306.4,452.0,0.6
310,11,would,1.0,159.4,242.8,292.8,0.6
310,12,seem,1.0,198.6,198.6,310.6,0.4
310,13,to,0.4,35.4,35.4,53.4,0.2
310,14,be,0.0,0.0,0.0,0.0,0.0
310,15,surefire,3.0,293.2,667.2,1099.6,0.8
310,16,casting,2.0,148.0,491.2,502.4,0.8
310,17,.,0.0,0.0,0.0,0.0,0.0
310,18,the,0.2,92.6,146.6,92.6,0.2
310,19,catch,1.0,235.4,235.4,300.2,0.8
310,20,is,0.8,207.4,543.4,231.4,0.6
310,21,that,1.0,117.2,160.6,178.0,0.6
310,22,they're,1.0,133.8,265.4,231.8,0.6
310,23,stuck,1.2,152.2,152.2,325.0,0.6
310,24,with,1.0,123.4,937.8,326.6,0.4
310,25,a,0.2,36.6,1019.2,36.6,0.2
310,26,script,1.2,212.0,314.6,372.6,0.6
310,27,that,0.2,57.4,162.6,57.4,0.2
310,28,prevents,1.0,244.8,244.8,309.4,0.8
310,29,them,0.8,207.2,207.2,207.2,0.8
310,30,from,0.6,38.0,38.0,92.0,0.4
310,31,firing,1.0,92.6,554.6,155.8,0.6
310,32,on,2.2,236.0,570.8,750.6,0.8
310,33,all,1.4,85.4,1614.4,336.0,0.4
310,34,cylinders,1.6,127.4,3208.8,572.6,0.6
310,35,.<EOS>,5.6,69.8,2960.4,1837.2,0.2
311,0,I,0.0,0.0,0.0,0.0,0.0
311,1,can,0.0,0.0,0.0,0.0,0.0
311,2,imagine,1.8,133.6,133.6,447.0,0.6
311,3,this,0.4,90.6,90.6,131.2,0.2
311,4,movie,0.6,118.6,192.6,147.2,0.4
311,5,as,0.4,36.0,76.6,78.6,0.2
311,6,a,0.2,16.0,16.0,16.0,0.2
311,7,b&w,0.2,34.0,50.0,34.0,0.2
311,8,british,0.6,101.4,148.0,148.0,0.4
311,9,comedy,0.4,33.4,220.0,64.0,0.2
311,10,",",0.0,0.0,0.0,0.0,0.0
311,11,circa,0.6,180.0,400.0,180.0,0.6
311,12,1960,0.6,186.8,186.8,186.8,0.6
311,13,",",0.2,22.6,42.0,22.6,0.2
311,14,with,0.0,0.0,0.0,0.0,0.0
311,15,peter,1.0,182.0,224.0,284.0,0.6
311,16,sellers,0.8,171.4,171.4,215.4,0.6
311,17,",",0.2,34.0,34.0,34.0,0.2
311,18,kenneth,1.0,91.2,158.0,160.8,0.6
311,19,williams,1.4,115.4,507.4,286.2,0.6
311,20,",",0.2,30.0,169.4,30.0,0.2
311,21,et,0.0,0.0,0.0,0.0,0.0
311,22,al,0.6,95.2,95.2,136.0,0.4
311,23,.,0.4,62.6,62.6,62.6,0.4
311,24,",",0.2,48.8,48.8,48.8,0.2
311,25,but,0.0,0.0,0.0,0.0,0.0
311,26,at,0.6,170.8,170.8,170.8,0.6
311,27,this,0.8,231.2,231.2,310.6,0.6
311,28,time,0.8,185.8,185.8,224.4,0.6
311,29,",",0.4,194.6,194.6,194.6,0.4
311,30,with,0.2,60.8,60.8,60.8,0.2
311,31,this,1.6,283.2,384.4,561.2,0.8
311,32,cast,0.6,137.2,137.2,183.8,0.4
311,33,",",0.4,94.0,823.4,94.0,0.4
311,34,this,0.2,103.4,103.4,103.4,0.2
311,35,movie,1.6,193.6,1075.6,497.0,0.6
311,36,is,1.0,143.4,853.6,256.8,0.6
311,37,hopeless,2.6,247.4,247.4,762.8,0.8
311,38,.Eise<EOS>,1.8,486.6,2721.0,655.2,0.8
312,0,nstein,2.0,247.8,278.6,534.2,0.6
312,1,lacks,3.4,222.0,494.0,942.6,0.8
312,2,considerable,3.4,202.0,708.8,792.8,0.8
312,3,brio,1.2,164.4,164.4,275.8,0.6
312,4,for,1.6,335.4,421.4,581.4,0.8
312,5,a,0.4,44.0,44.0,75.4,0.2
312,6,film,1.6,228.6,365.4,441.8,0.8
312,7,about,2.2,172.6,420.0,432.0,0.8
312,8,one,1.0,209.4,420.0,262.8,0.8
312,9,of,0.8,200.4,200.4,200.4,0.8
312,10,cinema's,2.2,210.0,210.0,506.0,0.8
312,11,directorial,2.8,252.6,2092.0,560.4,0.8
312,12,giants,1.0,249.4,1506.4,307.2,0.6
312,13,.<EOS>,0.0,0.0,0.0,0.0,0.0
313,0,Benefits,2.0,418.6,418.6,792.6,0.8
313,1,from,1.0,164.6,238.6,197.4,0.8
313,2,a,0.4,44.6,44.6,44.6,0.4
313,3,strong,2.6,210.8,323.4,507.2,1.0
313,4,performance,2.0,298.2,478.0,614.6,1.0
313,5,from,1.2,175.2,175.2,217.8,1.0
313,6,zhao,1.0,155.4,216.0,254.8,0.6
313,7,",",0.2,32.6,32.6,32.6,0.2
313,8,but,0.6,109.2,307.2,109.2,0.6
313,9,it's,1.6,153.4,256.2,376.0,0.8
313,10,dong,2.6,228.6,296.6,1027.0,1.0
313,11,jie's,1.0,181.4,267.4,251.6,0.6
313,12,face,1.4,283.8,283.8,448.4,0.8
313,13,you,1.0,136.2,136.2,205.4,0.6
313,14,remember,2.4,324.8,1464.8,732.6,1.0
313,15,at,0.0,0.0,0.0,0.0,0.0
313,16,the,0.4,62.0,122.0,62.0,0.4
313,17,end,1.2,254.6,2672.4,327.2,0.8
313,18,.<EOS>,2.2,276.6,4745.4,541.6,0.8
314,0,For,0.4,32.8,142.2,142.2,0.2
314,1,all,0.6,193.8,193.8,253.8,0.4
314,2,its,0.2,72.0,72.0,72.0,0.2
314,3,violence,1.2,128.0,149.2,212.0,0.6
314,4,",",0.0,0.0,0.0,0.0,0.0
314,5,the,0.6,36.6,36.6,62.0,0.4
314,6,movie,1.6,148.2,148.2,299.4,0.8
314,7,is,0.4,86.6,86.6,86.6,0.4
314,8,remarkably,2.4,160.2,292.8,413.8,1.0
314,9,dull,0.2,46.6,315.4,46.6,0.2
314,10,with,1.2,225.8,225.8,311.8,0.8
314,11,only,0.4,98.0,98.0,98.0,0.4
314,12,caine,1.0,372.4,372.4,420.4,0.8
314,13,making,0.8,114.0,142.8,142.8,0.6
314,14,much,0.8,197.4,197.4,197.4,0.8
314,15,of,0.4,64.4,64.4,64.4,0.4
314,16,an,0.2,154.0,154.0,154.0,0.2
314,17,impression,1.8,213.0,1216.8,520.2,0.8
314,18,.<EOS>,0.8,44.0,1233.6,148.8,0.4
315,0,The,0.0,0.0,0.0,0.0,0.0
315,1,movie,1.2,103.2,103.2,371.2,0.6
315,2,is,0.6,104.2,104.2,174.2,0.4
315,3,as,2.6,188.8,244.2,512.8,0.6
315,4,padded,2.4,405.8,405.8,748.8,1.0
315,5,as,0.2,35.4,106.6,35.4,0.2
315,6,allen's,3.2,242.6,369.2,1030.2,1.0
315,7,jelly,2.6,221.4,1356.8,675.0,1.0
315,8,belly,1.0,232.6,1300.2,336.0,0.6
315,9,.<EOS>,0.2,41.4,508.6,41.4,0.2
316,0,.,0.0,0.0,0.0,0.0,0.0
316,1,.,0.0,0.0,0.0,0.0,0.0
316,2,.,0.0,0.0,0.0,0.0,0.0
316,3,manages,2.6,208.8,239.6,729.6,0.8
316,4,to,0.4,42.0,42.0,86.0,0.2
316,5,fall,2.2,303.4,351.4,545.2,1.0
316,6,closer,4.4,196.6,217.8,861.2,1.0
316,7,in,0.8,126.8,147.6,167.4,0.6
316,8,quality,4.6,197.4,250.6,1114.8,1.0
316,9,to,0.2,117.2,208.0,117.2,0.2
316,10,silence,3.8,251.6,362.2,1064.2,1.0
316,11,than,2.0,186.0,447.2,747.8,0.8
316,12,to,2.0,161.4,401.4,504.0,0.8
316,13,the,2.2,147.4,147.4,631.2,0.6
316,14,abysmal,5.6,300.6,1216.0,1819.2,1.0
316,15,hannibal,3.6,378.2,5381.8,1424.8,0.8
316,16,.<EOS>,0.6,64.0,1884.0,160.8,0.2
317,0,Ranging,1.2,219.4,330.2,458.8,0.6
317,1,from,0.8,144.4,144.4,169.0,0.6
317,2,funny,1.8,249.4,249.4,435.8,0.8
317,3,to,0.4,43.4,43.4,102.6,0.2
317,4,shattering,3.2,182.6,460.4,865.8,1.0
317,5,and,0.4,85.4,85.4,85.4,0.4
317,6,featuring,2.0,195.2,494.4,792.2,0.6
317,7,some,0.4,94.8,94.8,94.8,0.4
317,8,of,0.4,86.0,86.0,131.8,0.2
317,9,the,0.6,128.6,128.6,128.6,0.6
317,10,year's,0.8,107.4,107.4,227.6,0.4
317,11,best,1.2,280.4,355.2,405.8,0.8
317,12,acting,1.0,211.2,211.2,269.8,0.8
317,13,",",0.0,0.0,0.0,0.0,0.0
317,14,personal,0.8,117.4,117.4,200.8,0.6
317,15,velocity,1.6,125.4,770.2,353.6,0.6
317,16,gathers,3.2,213.2,370.6,857.2,0.8
317,17,plenty,1.2,148.6,1404.6,356.2,0.6
317,18,of,0.2,36.6,36.6,36.6,0.2
317,19,dramatic,2.0,207.2,1808.8,443.2,0.8
317,20,momentum,2.2,290.2,796.6,615.8,0.8
317,21,.<EOS>,0.6,124.6,2801.6,179.4,0.4
318,0,Vividly,1.4,349.4,349.4,535.2,0.6
318,1,conveys,1.6,199.2,318.0,472.0,0.8
318,2,both,1.0,99.0,125.6,167.6,0.6
318,3,the,0.4,59.4,59.4,59.4,0.4
318,4,pitfalls,1.0,139.8,169.0,214.2,0.6
318,5,and,0.4,58.6,58.6,103.2,0.2
318,6,the,0.6,98.0,98.0,98.0,0.6
318,7,pleasures,2.8,195.2,268.0,712.0,1.0
318,8,of,0.2,36.6,36.6,36.6,0.2
318,9,over-the-top,3.8,279.4,2095.6,1211.2,1.0
318,10,love,0.6,91.4,613.0,173.4,0.4
318,11,.<EOS>,0.2,57.4,501.0,57.4,0.2
319,0,I,0.0,0.0,0.0,0.0,0.0
319,1,know,0.6,157.4,157.4,216.6,0.4
319,2,we're,1.4,212.8,212.8,382.0,0.8
319,3,not,0.6,176.6,300.0,251.2,0.4
319,4,supposed,1.8,148.4,400.4,365.0,0.8
319,5,to,0.2,72.0,72.0,72.0,0.2
319,6,take,0.2,55.4,55.4,55.4,0.2
319,7,it,0.4,62.6,62.6,62.6,0.4
319,8,seriously,0.6,141.8,165.2,141.8,0.6
319,9,",",0.2,52.6,312.6,52.6,0.2
319,10,but,0.6,62.0,62.0,112.0,0.4
319,11,i,0.2,21.2,21.2,21.2,0.2
319,12,can't,0.4,46.0,46.0,120.0,0.2
319,13,shake,0.6,73.2,73.2,90.0,0.4
319,14,the,0.6,62.6,188.6,114.6,0.4
319,15,thought,1.2,168.0,193.2,225.2,0.8
319,16,that,0.8,92.0,92.0,150.6,0.6
319,17,undercover,2.6,203.4,320.6,840.2,1.0
319,18,brother,1.0,179.2,179.2,285.2,0.6
319,19,missed,2.2,154.8,174.0,351.2,0.8
319,20,an,1.0,128.6,244.6,242.6,0.6
319,21,opportunity,2.6,194.2,476.0,482.2,1.0
319,22,to,0.4,28.6,28.6,84.6,0.2
319,23,strongly,2.6,224.6,224.6,738.4,0.8
319,24,present,2.8,172.4,268.4,614.4,0.8
319,25,some,1.4,157.8,328.4,382.2,0.6
319,26,profound,2.4,218.8,755.0,475.4,0.8
319,27,social,0.6,69.4,490.4,149.4,0.4
319,28,commentary,1.2,262.0,3150.8,346.0,0.8
319,29,.<EOS>,0.6,43.4,595.8,62.6,0.4
320,0,Methodical,3.0,251.6,304.2,868.8,0.8
320,1,",",0.0,0.0,0.0,0.0,0.0
320,2,measured,2.0,361.4,378.0,598.6,1.0
320,3,",",0.0,0.0,0.0,0.0,0.0
320,4,and,0.4,90.0,90.0,90.0,0.4
320,5,gently,0.6,145.4,145.4,272.8,0.4
320,6,tedious,1.0,143.8,143.8,217.6,0.6
320,7,in,0.4,50.6,206.0,50.6,0.4
320,8,its,0.0,0.0,0.0,0.0,0.0
320,9,comedy,1.2,131.4,131.4,243.4,0.6
320,10,",",0.0,0.0,0.0,0.0,0.0
320,11,secret,0.6,130.6,130.6,234.0,0.4
320,12,ballot,0.4,102.6,102.6,102.6,0.4
320,13,is,0.2,52.0,52.0,52.0,0.2
320,14,a,0.2,51.4,51.4,51.4,0.2
320,15,purposefully,1.4,154.6,180.6,348.0,0.6
320,16,reductive,3.0,93.8,314.6,769.2,0.6
320,17,movie,0.4,46.6,46.6,113.2,0.2
320,18,--,0.0,0.0,0.0,0.0,0.0
320,19,which,1.0,69.4,94.2,192.8,0.4
320,20,may,0.8,154.4,154.4,154.4,0.8
320,21,be,1.0,71.4,71.4,204.0,0.4
320,22,why,1.8,160.0,318.0,292.2,1.0
320,23,it's,1.2,96.0,111.4,231.0,0.4
320,24,so,0.8,72.0,87.4,127.4,0.4
320,25,successful,3.2,222.0,325.4,852.0,0.8
320,26,at,0.2,34.6,34.6,34.6,0.2
320,27,lodging,2.4,196.8,196.8,654.2,0.6
320,28,itself,1.6,208.4,1478.4,435.2,0.8
320,29,in,0.6,16.0,34.0,90.6,0.2
320,30,the,1.4,185.2,3131.6,463.0,0.4
320,31,brain,0.4,58.0,1581.2,108.8,0.2
320,32,.<EOS>,0.0,0.0,0.0,0.0,0.0
321,0,Everytime,2.8,340.8,382.8,950.0,0.8
321,1,you,0.8,109.4,109.4,159.4,0.6
321,2,think,1.2,134.4,134.4,219.2,0.8
321,3,undercover,1.0,184.8,398.0,314.8,0.6
321,4,brother,1.0,156.0,156.0,196.6,0.8
321,5,has,0.4,48.6,48.6,90.6,0.2
321,6,run,0.8,162.6,162.6,220.6,0.6
321,7,out,0.2,47.4,47.4,47.4,0.2
321,8,of,0.4,100.0,100.0,166.6,0.2
321,9,steam,0.8,145.8,145.8,185.8,0.6
321,10,",",0.0,0.0,0.0,0.0,0.0
321,11,it,0.0,0.0,0.0,0.0,0.0
321,12,finds,0.8,166.2,166.2,260.8,0.6
321,13,a,0.4,34.6,55.2,55.2,0.2
321,14,new,1.0,135.8,135.8,217.8,0.6
321,15,way,0.4,57.4,57.4,57.4,0.4
321,16,to,0.2,41.4,164.8,41.4,0.2
321,17,surprise,1.0,114.0,130.6,186.0,0.6
321,18,and,0.4,98.0,236.8,98.0,0.4
321,19,amuse,0.8,326.4,1517.6,326.4,0.8
321,20,.<EOS>,1.0,32.6,558.8,150.8,0.2
322,0,The,0.6,121.4,121.4,211.4,0.4
322,1,movie,1.8,200.8,200.8,531.2,0.8
322,2,is,0.6,82.2,271.4,116.8,0.4
322,3,so,1.2,222.0,238.0,297.4,0.8
322,4,contrived,2.8,259.4,607.6,809.0,0.8
322,5,",",0.2,41.4,210.8,41.4,0.2
322,6,nonsensical,1.6,190.0,245.2,490.6,0.6
322,7,and,0.6,103.8,103.8,145.0,0.4
322,8,formulaic,2.2,140.4,391.0,604.6,0.6
322,9,that,0.4,66.6,66.6,104.6,0.2
322,10,",",0.0,0.0,0.0,0.0,0.0
322,11,come,1.2,290.0,290.0,382.6,0.8
322,12,to,0.2,58.0,58.0,58.0,0.2
322,13,think,0.8,212.8,244.8,212.8,0.8
322,14,of,0.4,60.0,60.0,88.0,0.2
322,15,it,0.2,37.4,37.4,37.4,0.2
322,16,",",0.2,18.8,18.8,18.8,0.2
322,17,the,0.4,82.8,82.8,82.8,0.4
322,18,day-old,2.0,214.8,973.6,722.2,0.8
322,19,shelf,1.0,138.0,507.4,230.8,0.6
322,20,would,1.0,126.6,206.0,286.0,0.6
322,21,be,0.2,44.0,44.0,44.0,0.2
322,22,a,0.0,0.0,0.0,0.0,0.0
322,23,more,1.0,139.2,188.6,188.6,0.8
322,24,appropriate,2.4,240.6,1008.6,544.6,1.0
322,25,location,0.8,139.4,139.4,245.4,0.4
322,26,to,0.4,35.4,52.2,52.2,0.2
322,27,store,1.0,200.8,1593.8,560.0,0.6
322,28,it,0.2,38.6,87.4,38.6,0.2
322,29,.<EOS>,0.4,83.4,2484.2,83.4,0.4
323,0,As,3.0,93.8,159.8,919.6,0.6
323,1,a,0.6,33.4,33.4,129.8,0.2
323,2,revenge,3.4,126.8,345.4,896.6,0.6
323,3,thriller,1.6,188.6,188.6,458.2,0.8
323,4,",",1.0,42.0,42.0,328.0,0.2
323,5,the,0.0,0.0,0.0,0.0,0.0
323,6,movie,2.6,130.2,130.2,492.0,0.8
323,7,is,0.6,73.8,101.2,119.8,0.4
323,8,serviceable,2.8,143.8,241.0,607.6,0.6
323,9,",",0.2,29.4,29.4,29.4,0.2
323,10,but,0.0,0.0,0.0,0.0,0.0
323,11,it,0.8,176.0,209.2,176.0,0.8
323,12,doesn't,2.8,230.8,435.6,530.0,1.0
323,13,really,1.0,179.2,179.2,294.6,0.6
323,14,deliver,2.6,205.4,345.4,629.0,1.0
323,15,the,0.6,84.6,121.2,122.6,0.4
323,16,delicious,2.0,164.0,300.8,414.0,1.0
323,17,guilty,1.2,134.0,149.4,280.8,0.6
323,18,pleasure,1.2,124.6,196.6,285.4,0.6
323,19,of,0.0,0.0,0.0,0.0,0.0
323,20,the,0.8,210.6,713.4,210.6,0.8
323,21,better,2.4,234.6,338.0,625.2,1.0
323,22,film,1.4,133.2,133.2,356.6,0.6
323,23,versions,2.8,208.4,5415.8,655.8,0.8
323,24,.<EOS>,0.2,158.6,1024.0,158.6,0.2
324,0,As,0.6,128.8,128.8,167.4,0.4
324,1,shaky,1.8,308.2,308.2,480.0,0.8
324,2,as,0.6,128.6,166.6,235.2,0.4
324,3,the,1.4,218.6,476.4,394.4,0.8
324,4,plot,0.8,236.6,236.6,320.8,0.4
324,5,is,0.4,58.0,164.0,58.0,0.4
324,6,",",0.2,37.4,37.4,37.4,0.2
324,7,kaufman's,1.8,212.6,758.6,501.6,0.8
324,8,script,0.6,212.6,212.6,212.6,0.6
324,9,is,0.0,0.0,0.0,0.0,0.0
324,10,still,1.2,248.0,248.0,354.2,0.8
324,11,memorable,1.8,288.0,326.0,536.6,0.8
324,12,for,0.0,0.0,0.0,0.0,0.0
324,13,some,1.4,314.2,364.8,404.2,0.8
324,14,great,0.4,74.6,74.6,125.2,0.2
324,15,one-liners,1.4,271.8,1790.8,452.6,0.8
324,16,.<EOS>,0.0,0.0,0.0,0.0,0.0
325,0,Even,2.0,98.8,140.0,468.4,0.6
325,1,if,0.6,98.2,98.2,138.8,0.4
325,2,the,1.0,140.0,200.6,202.6,0.6
325,3,ride's,1.8,197.8,445.6,517.4,0.6
325,4,a,0.6,121.6,160.2,121.6,0.6
325,5,little,0.6,179.6,179.6,243.0,0.4
325,6,bumpy,0.8,103.8,103.8,137.8,0.6
325,7,",",0.2,69.8,69.8,69.8,0.2
325,8,with,0.0,0.0,0.0,0.0,0.0
325,9,a,0.6,160.0,160.0,160.0,0.6
325,10,final,0.8,144.6,144.6,210.0,0.6
325,11,lap,0.0,0.0,0.0,0.0,0.0
325,12,that's,1.2,152.6,195.4,334.0,0.6
325,13,all,0.8,117.2,117.2,158.0,0.6
325,14,too,1.0,156.0,156.0,237.2,0.6
